"","student_id","student_name","student_score","student_range","student_answer"
"962","20190962","«a»T½±",37.5,"rear","BCCBBEDDEBDDAECEDADB"
"963","20190963","Ä¬¬f©P",43.75,"rear","CCCDCADEABCADEDABBCE"
"964","20190964","§õ¨|½²",43.75,"rear","BCAEBEDDACDDBACAACDB"
"965","20190965","Ãý½²¦³",81.25,"front","BDCDEEDEABCDEEDBABDB"
"966","20190966","©v¤ý«a",50,"rear","BCCBEEDBAEEDEEBADBDE"
"967","20190967","¹©¬F³¯",25,"bottom","CADDEABEACBECDDADCDA"
"968","20190968","²ø©ý³\",93.75,"top","BCCDEEDEABBDEEDAACDB"
"969","20190969","ÀdÀA®m",25,"bottom","DABDDEDEDDDDECACACEE"
"970","20190970","»ôµ¾®}",81.25,"front","BCADEEDAEBCDEEDAACDB"
"971","20190971","¤¯§Ê¥­",62.5,"mean","BCCDEDDBABEDDDDACCDB"
"972","20190972","¨Î³¢Ä³",81.25,"front","BCCDEADEABCDEEDDDCDB"
"973","20190973","¼F¤Ò§±",56.25,"rear","BCCDEDDEABDBEDCACDDB"
"974","20190974","Ãý¯q©u",43.75,"rear","ACBDCEDEAECADDDCAEDB"
"975","20190975","§u«H¶À",75,"mean","BCCDEECCABCDEBDAACAB"
"976","20190976","Ã¹»¨¦|",100,"top","BCCDEEDEABCDEEDAACDB"
"977","20190977","¦tªL¹Ú",100,"top","BCCDEEDEABCDEEDAACDB"
"978","20190978","¾Ð«a¼B",50,"rear","ACADBDDEADCEBEDADCDB"
"979","20190979","¾G¿§¤å",66.25,"mean","BACDCEAEABCDE*DAA*D*"
"980","20190980","³¯§õ©÷",18.75,"bottom","ACDCEDDBABBAACCACEBB"
"981","20190981","®a«Ø¿A",0,"bottom","********************"
"982","20190982","¸­«³®}",47.5,"rear","BCC***DEAB*EE*DD***B"
"983","20190983","³ÍÚ]¶À",31.25,"bottom","BCCCEBEECBBEECABBCDC"
"984","20190984","§Ê¥ò¬Õ",50,"rear","BCCDCEBAADBCEEDAAAEB"
"985","20190985","§õ³s¶§",25,"bottom","DDAEDEDAABBEADDAAEEB"
"986","20190986","©µ¤¸·¨",100,"top","BCCDEEDEABCDEEDAACDB"
"987","20190987","­«¶À©y",68.75,"mean","BCCACEDBABCDCEDAAEDB"
"988","20190988","«H¤å³\",100,"top","BCCDEEDEABCDEEDAACDB"
"989","20190989","§õ§dÄQ",81.25,"front","ECCDEEDEACCEEEDAACDB"
"990","20190990","¨^¶À®a",87.5,"front","BCCDECDEABCDEEDAACDE"
"991","20190991","¼B´¿Ãý",0,"bottom","********************"
"992","20190992","ÂE½²¨Î",93.75,"top","BCCDEEDEABCDEEDAACEB"
"993","20190993","ªÃªL³\",50,"rear","*CCEEC*EAEC*E*DABC*B"
"994","20190994","½²³\®¶",46.25,"rear","BC*BEEEEADAEDE*AADDB"
"995","20190995","¿Î¦¨¶À",75,"mean","BCCDEEDEDBEDAEDCACDB"
"996","20190996","¼BªL½²",87.5,"front","BCCDEEDEADCDEEDAECDB"
"997","20190997","¸s¹ç³\",93.75,"top","BCCDEEDEABADEEDAACDB"
"998","20190998","§Ê¤¸«H",0,"bottom","********************"
"999","20190999","¯Î¬ãÀA",43.75,"rear","BCBEEEDEAAAEEEEBADDA"
"1000","20191000","ÂEÀd²ø",75,"mean","BCCAEECEABADEEDAACDE"
"1001","20191001","³Ç§dªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1002","20191002","ªl¶À³Í",0,"bottom","********************"
"1003","20191003","Ú{­õ§õ",87.5,"front","BCCAEEDEABCDEEDDACDB"
"1004","20191004","¾§»T¾§",68.75,"mean","BCCDEABEECCCEEDAACDB"
"1005","20191005","¤Í»T¹Ú",87.5,"front","ECCDEEDEABCDEEDAACDE"
"1006","20191006","»Ê½²±i",37.5,"rear","BDEDAEBADBCDBCDCACDC"
"1007","20191007","ÁÂÀd¥à",75,"mean","BCCDEEAECACDEEEAACDB"
"1008","20191008","¦t»T»ö",75,"mean","DCCDEEDEACCDAEDCACDB"
"1009","20191009","¤l°¶±M",25,"bottom","DCCCCADEDBECEEACADBA"
"1010","20191010","°¶¾§½²",43.75,"rear","BCCDEAEBABCAEDBACBDE"
"1011","20191011","³¯Â×·¨",62.5,"mean","EACDEDBDABCDEEDBACDB"
"1012","20191012","´¼¤å´_",87.5,"front","BCCDEEDEAAADEEDAACDB"
"1013","20191013","¬xªlæX",100,"top","BCCDEEDEABCDEEDAACDB"
"1014","20191014","¹Å¦t¶v",25,"bottom","CEBBEADABBCEECCAABDD"
"1015","20191015","­§¬RÄQ",81.25,"front","BCCDEBDEEBCDBEDAACDB"
"1016","20191016","¦¨©y¥°",37.5,"rear","BCDDEDDEDDCDADCBABDA"
"1017","20191017","¾§³¯»¨",93.75,"top","BCCCEEDEABCDEEDAACDB"
"1018","20191018","Ä¬«a½²",43.75,"rear","BDBDCEACABCDADDAACEC"
"1019","20191019","©µ§õ¬I",81.25,"front","BCCDDEBEABCDEEDAACAB"
"1020","20191020","°U¾G¤p",75,"mean","BCCBEEDEABADECDDACDB"
"1021","20191021","ªL«a³Ç",56.25,"rear","BCCDCEBBABDDAEDCADDB"
"1022","20191022","¤å§ÊÂE",68.75,"mean","BBCDBADEABEDEEDBACDB"
"1023","20191023","ÁÂ®a¤¯",0,"bottom","********************"
"1024","20191024","´¿³\«í",56.25,"rear","BCCAEECDAECDEDDEDCDB"
"1025","20191025","§õ¥Ã°ª",56.25,"rear","EEDDEEDCABCBEEDAADBB"
"1026","20191026","¨Î½±³¯",93.75,"top","BCCDEEDEABCEEEDAACDB"
"1027","20191027","¤¯Ðw¹F",31.25,"bottom","DCCDBBCEAAEDACEAADCB"
"1028","20191028","½²¬ã®f",62.5,"mean","BCCBCBDBABCDDEEAACDB"
"1029","20191029","³¹¬fÀ¹",100,"top","BCCDEEDEABCDEEDAACDB"
"1030","20191030","¤p¦¨§Ó",25,"bottom","CECDEACEBBDDEDEDBCCD"
"1031","20191031","§g§Ê¦|",68.75,"mean","BCBBDDDEABCEEEDAACDB"
"1032","20191032","¶À¹©½²",37.5,"rear","BAEDEADEAECAEAEACADD"
"1033","20191033","½÷¤¯«í",81.25,"front","BCCDEECEABCCEEDAACDA"
"1034","20191034","«hµü³¯",31.25,"bottom","BBABDAEECECAEEDADCBB"
"1035","20191035","©ý´_ªL",93.75,"top","BCADEEDEABCDEEDAACDB"
"1036","20191036","­õ¶ÀÃý",52.5,"rear","A*CEEED*AB*DEE**A*D*"
"1037","20191037","©÷«Û­§",87.5,"front","BCCDEEDEABCCEEDEACDB"
"1038","20191038","µÏ»T¬x",25,"bottom","BCCDDBDDBEDDEEAEEDBA"
"1039","20191039","³¯­õ³¯",25,"bottom","BDEABAAEACCDBEDEEEBB"
"1040","20191040","¶À»¨¨^",31.25,"bottom","CBBDAEDDCBCEEBABAADB"
"1041","20191041","°¶«Û·¨",75,"mean","ACCDEEDEADCDEEDAECDD"
"1042","20191042","³ì·O©µ",37.5,"rear","EAEDEEDEBCCDCBBBACDD"
"1043","20191043","¬ê¬Õ§õ",55,"rear","ACC*E*DC**CDAEDADCDB"
"1044","20191044","«a¸s§õ",43.75,"rear","BCCDBECCCACDCBEADCDB"
"1045","20191045","³\ëÞ­õ",75,"mean","BDCECEAEABCDEEDAACDB"
"1046","20191046","«³§gªL",68.75,"mean","BCADAEDEABCEEEDBACCB"
"1047","20191047","ªLºa«a",31.25,"bottom","BCCEDAEDABCDACBCABCB"
"1048","20191048","®m¶À«~",100,"top","BCCDEEDEABCDEEDAACDB"
"1049","20191049","¶²Â×±l",37.5,"rear","ACBDBCBEDBCEBEDACCCB"
"1050","20191050","¸s¥­ªL",31.25,"bottom","AEDDACDEADECEEEEAEDB"
"1051","20191051","§d©É¼B",68.75,"mean","DCCDEEDBADCDEEDDACBB"
"1052","20191052","§ÓªL³¯",62.5,"mean","CCCDEEDAABCCEADAACBE"
"1053","20191053","³Í¨^¨L",68.75,"mean","BCCDAEDECDCDEEDBACEB"
"1054","20191054","¯q¾§©P",87.5,"front","BCCBEEDEABCDEEDAECDB"
"1055","20191055","³Ç½±§Ó",31.25,"bottom","EBDDEEDEADEACECDAEDC"
"1056","20191056","²M¶À·×",62.5,"mean","BCCDEEDBABADBEDBDCDE"
"1057","20191057","¶À¾§¬x",87.5,"front","BCCDEEDEAACDEEDACCDB"
"1058","20191058","»¨¬x¥­",0,"bottom","********************"
"1059","20191059","©v¹©ªL",50,"rear","BECBEDBCABBCEEDEACDB"
"1060","20191060","§õ­õªL",25,"bottom","DCCCE*CEA****EBAEACE"
"1061","20191061","¬MÄ£¶À",93.75,"top","BCCDEEDEABCDEEDAACAB"
"1062","20191062","¹©¶ÀÚ]",68.75,"mean","ABCDBEDEABCBEEDBACDB"
"1063","20191063","«~«Û©u",87.5,"front","BCCDECDEABCDEEDAACDD"
"1064","20191064","§»½±§»",43.75,"rear","ECBDBEDEEDCECEDAACBA"
"1065","20191065","¤å³¯¬Õ",25,"bottom","BACEDEDBCECEEADEDADC"
"1066","20191066","ªL¾§¼©",45,"rear","BACEEEDEBBDBC*CAECDB"
"1067","20191067","¹©®}ºa",37.5,"rear","BEDBEADEBEBAEBDAABDB"
"1068","20191068","¶À¶v³\",82.5,"front","BACDEEDBA*CDEEDAACDB"
"1069","20191069","¬x¶À¼B",68.75,"mean","DDCDCEDEABAEEEDAACDB"
"1070","20191070","§»¤p¼B",56.25,"rear","BCCDEEDDBBEBEDDAABDE"
"1071","20191071","§±¥Ã¤¸",62.5,"mean","BCCAEEAECBCDEEEACCDC"
"1072","20191072","¹©¬Õ¶À",37.5,"rear","EECDCEDADACCECDACADB"
"1073","20191073","¨^¾§ªÖ",25,"bottom","BDCCCBDCDECDEDDCADEE"
"1074","20191074","¬Ó¶À²M",31.25,"bottom","BBBDEBBBDCCBAAAAACDB"
"1075","20191075","«TÀA«í",25,"bottom","EDADAEEEEBCEEBDCBCAE"
"1076","20191076","®mæXÄP",18.75,"bottom","CCAEAADDBDDDEEDEEBDC"
"1077","20191077","­õ¦|Á¾",100,"top","BCCDEEDEABCDEEDAACDB"
"1078","20191078","ªL­õ¾Ð",31.25,"bottom","CCACEADDAEDEDDDAECDB"
"1079","20191079","§õªÖªé",81.25,"front","BCCDEEDEAECDEEEDACDB"
"1080","20191080","øÊ¶À³¯",31.25,"bottom","BBCBEEEBABAEEACABAAB"
"1081","20191081","§d·ç³¯",45,"rear","B*CDEED*AAC**ACA**BB"
"1082","20191082","¾§°¶®a",0,"bottom","********************"
"1083","20191083","®}®}«H",100,"top","BCCDEEDEABCDEEDAACDB"
"1084","20191084","¿§¸ê©v",20,"bottom","D*CD*EEB***D*CEACEEB"
"1085","20191085","»²¬f³¯",81.25,"front","BCCDEEDBDACDEEDAACDB"
"1086","20191086","¿Î­õ·¶",50,"rear","DCBDCABEAECDCEDEACDB"
"1087","20191087","¤¯»¯ÀA",50,"rear","BCBAEAADAECDEEDAABDD"
"1088","20191088","½±±l¶À",81.25,"front","BACDEEDEABCDEEDAAEDC"
"1089","20191089","¸s¼ä©Ó",31.25,"bottom","BCAAEECBCBCDBEEABEBE"
"1090","20191090","¦t²»¼©",93.75,"top","BCCDEEDEABCDEEDAACAB"
"1091","20191091","¼F»¨¶v",75,"mean","DCCDEEDEABCDEEBAACAA"
"1092","20191092","¿«¾§­³",43.75,"rear","ACCCCEDABBCCEEAAEDDB"
"1093","20191093","¦tøÊ¤¯",81.25,"front","ABCDEEDEBBCDEEDAACDB"
"1094","20191094","§ù»ô³¯",43.75,"rear","BCEDABDBCBCDEEBCDADB"
"1095","20191095","¦|²ø¾§",100,"top","BCCDEEDEABCDEEDAACDB"
"1096","20191096","ÌÉ©sªò",81.25,"front","ECCDDCDEABCDEEDAACDB"
"1097","20191097","ªô³Ç¼ä",87.5,"front","BCCDEEDDABCDEEDAACDE"
"1098","20191098","Ú]®f­õ",31.25,"bottom","EDECEEBBEBAAEEEAAADB"
"1099","20191099","«³­õ¹Å",100,"top","BCCDEEDEABCDEEDAACDB"
"1100","20191100","¯³©µ³Í",25,"bottom","BCAEEBDCDDCBECECDCDA"
"1101","20191101","«³ªL°¶",62.5,"mean","BACDBEDDABCABEDAACDA"
"1102","20191102","±l·×ªÖ",37.5,"rear","DCCDBEBAADDEEEACACDA"
"1103","20191103","ºûÄ£³Ç",18.75,"bottom","BCBEAADDBBECEDCDCCDA"
"1104","20191104","«³ªL°¶",56.25,"rear","BDCAAECCEBCDEEEAACDB"
"1105","20191105","³¯©÷´¿",25,"bottom","BCCACADBEACEAEBAABBA"
"1106","20191106","¥Ã¤å¼ä",75,"mean","BCCCEEBEABCDEEDAADDC"
"1107","20191107","ªò«í¹Å",75,"mean","BCCDEEDEEBCDEEDAABEC"
"1108","20191108","´¼°·¼Ý",68.75,"mean","BCCDEACEEBCDACDAACDB"
"1109","20191109","³\¶À³¹",100,"top","BCCDEEDEABCDEEDAACDB"
"1110","20191110","»²¹Ú¿Î",63.75,"mean","BC*DEADEABC**E***CDB"
"1111","20191111","³¯¾G³°",75,"mean","BCCDEDDEBBCDEEDCAADB"
"1112","20191112","¸s³\¾G",68.75,"mean","BACDEBDEAECDEDDAACBB"
"1113","20191113","ªL»ö°ê",81.25,"front","BCCDEEDEBBCDEEAAACDA"
"1114","20191114","¯³§dªô",27.5,"bottom","CCE*E***ECC**B*EACDB"
"1115","20191115","¬F¾§¹Å",100,"top","BCCDEEDEABCDEEDAACDB"
"1116","20191116","§u§õ§õ",81.25,"front","BCCDEEDEAABDEECAACDB"
"1117","20191117","°ª¬x²[",56.25,"rear","BCCCEDDCABBBEEDDACDE"
"1118","20191118","ªô¬Õ³Ç",93.75,"top","BCCDEEDEABCDEEDAAADB"
"1119","20191119","¤Í§õ­õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1120","20191120","ºû¶À¼B",87.5,"front","BCBDEADEABCDEEDAACDB"
"1121","20191121","¬F¤ýíõ",81.25,"front","BDCDEEDEABBDEEDACCDB"
"1122","20191122","«³¶À¹Å",10,"bottom","CADE*AD*AEDBDED*BCCD"
"1123","20191123","³¹³¯æ¢",43.75,"rear","BBCBEEDBAACDBEBBAADA"
"1124","20191124","¶Àµ¾ªl",43.75,"rear","BCADECDBABEDEAAABCEA"
"1125","20191125","¹©¤p¯Î",68.75,"mean","BCDEEEDEABDDEADAACDD"
"1126","20191126","«H½±¹F",100,"top","BCCDEEDEABCDEEDAACDB"
"1127","20191127","³Í¿Ù¹©",68.75,"mean","DCCDDEDBEBCEEEDAACDB"
"1128","20191128","®Ñ«Û«H",25,"bottom","EACAEBDCBBCEAEBACCBD"
"1129","20191129","ªL¸­©v",81.25,"front","BCEDEEDEABCDEEDAADCB"
"1130","20191130","¨}¶À³Ç",43.75,"rear","CCCDEEDCBACDAEBCBCDC"
"1131","20191131","¬MÂ@Â×",62.5,"mean","BCCDCCDBCBCDECDAACDC"
"1132","20191132","ÀAíõ°U",81.25,"front","CCCDEEDEAECDCEDAACDB"
"1133","20191133","¼y®¦¤Í",37.5,"rear","DCCBECDEDBDBEEEAECBA"
"1134","20191134","¼B¨^µ¾",93.75,"top","BCCDEEDEABCDEADAACDB"
"1135","20191135","¨^ÄP¶À",62.5,"mean","ECEDEEDEAECBEEDCACCB"
"1136","20191136","¹©µ¾ª@",75,"mean","BACDEEDAABCDCEDADCDB"
"1137","20191137","©Ó©ú¬f",43.75,"rear","CCBDEEDEDBCAEBDBBBBB"
"1138","20191138","´¼¤¯·×",93.75,"top","BCCDEEDEABCDEEDAACAB"
"1139","20191139","ªL·¨³¯",75,"mean","BDCDEBDEABCDEDAAACDB"
"1140","20191140","¨^®¦­õ",75,"mean","BCCDEEAEABCDEEECECDB"
"1141","20191141","©÷³¯§õ",56.25,"rear","BCCEECCAACCDEADAAEDB"
"1142","20191142","´ï³\ëù",100,"top","BCCDEEDEABCDEEDAACDB"
"1143","20191143","®a¾§¬x",37.5,"rear","BCDCEEECDBCDCDBCABDB"
"1144","20191144","ªôªÃªL",81.25,"front","BCCDBEDEABCDEEDCDCDB"
"1145","20191145","¹©§õ¬Õ",58.75,"rear","BBCCEEDAA*CDEED*ACEA"
"1146","20191146","¬x¥ò¦p",75,"mean","CCCDEEDEABCDECDDACCB"
"1147","20191147","¬Õ³¯»¨",62.5,"mean","BCDDEEDEBBCCEACBACDB"
"1148","20191148","Ë¸ºû¬M",75,"mean","BACEEEDEABEDEEBAACDB"
"1149","20191149","¹Å«H¸­",73.75,"mean","BCCD*EBE**CDEED*ACDB"
"1150","20191150","íõ¥òÂ²",50,"rear","BCEDEEBDABCDCDCCACBB"
"1151","20191151","¬f»¨«Û",18.75,"bottom","BACEAEBAABCDCDEEEBEA"
"1152","20191152","¥­§õªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1153","20191153","¦¶µ¾¶À",100,"top","BCCDEEDEABCDEEDAACDB"
"1154","20191154","©u¬x´¿",68.75,"mean","BECDCEDDABCDEEDAAACB"
"1155","20191155","®]³Ç´I",43.75,"rear","BDCEEEAECBEBBADCACDB"
"1156","20191156","¨^­õªÃ",50,"rear","BCCDCBDCAABDBECAAEDB"
"1157","20191157","¦t¤ý·O",62.5,"mean","BACEEEDBABCDEEDABADA"
"1158","20191158","µü³\¥à",75,"mean","BCCCEEDEDBCDBEDEACDB"
"1159","20191159","¿§´¼ªl",87.5,"front","BCCDEEDEABCDEEDAABEB"
"1160","20191160","¦t®]¤¸",100,"top","BCCDEEDEABCDEEDAACDB"
"1161","20191161","ªôªÃ®¦",43.75,"rear","DBCDBEACABDBEEAAACBB"
"1162","20191162","§d®m³¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1163","20191163","®¶Â²Â²",87.5,"front","BCCDEEDCACCDEEDAACDB"
"1164","20191164","Ú]³¯©ý",100,"top","BCCDEEDEABCDEEDAACDB"
"1165","20191165","«³¬x¬Õ",27.5,"bottom","DBEAA*AEAECB*EDBACDE"
"1166","20191166","²[¦t¨L",62.5,"mean","BDCDEACAABCDEEBADCDB"
"1167","20191167","§d¬À»¨",81.25,"front","BCCDEEDEACCEEEDEACDB"
"1168","20191168","Ä¬®a´¼",100,"top","BCCDEEDEABCDEEDAACDB"
"1169","20191169","ªô¹Ú¨|",68.75,"mean","CDCDEEDEBBCDEBDAACDA"
"1170","20191170","¤¯®f®m",100,"top","BCCDEEDEABCDEEDAACDB"
"1171","20191171","³\«³³¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1172","20191172","ºû©ý«í",25,"bottom","DCCDADBBDCCBEBDBCADB"
"1173","20191173","ÄQ¬ã«Û",65,"mean","B*C*EED*AB*DEE*A**DB"
"1174","20191174","¼Ý¹Å¤¸",62.5,"mean","BCABEEEEBBCAEEDCACDB"
"1175","20191175","»TªLøÊ",31.25,"bottom","BBCBDBCDAECECCDAAADB"
"1176","20191176","¶§½±­õ",93.75,"top","DCCDEEDEABCDEEDAACDB"
"1177","20191177","©y¶Àªô",31.25,"bottom","BCCDADBDEBCDCADCAAAE"
"1178","20191178","Á¾íõµ¾",31.25,"bottom","CCCBEAADDCCDBEDADAAB"
"1179","20191179","µ¾±i¥¿",100,"top","BCCDEEDEABCDEEDAACDB"
"1180","20191180","ÁÂ©ý©µ",43.75,"rear","ACBDBEAEACCEDADAABDB"
"1181","20191181","«Û©s¬f",56.25,"rear","CCEAEEDEAACDEEDADAEB"
"1182","20191182","©Ó©¾¬Õ",65,"mean","*C*DE*DEABC**ED*A*DB"
"1183","20191183","¦³¦w¶²",75,"mean","BACDAEDEDBCDEEDAACCB"
"1184","20191184","¤ýÐwëù",37.5,"rear","CCACEEBEADCBABDAAAEB"
"1185","20191185","½²¥°¶À",68.75,"mean","BEEAEEDEABCDDEDAAADB"
"1186","20191186","«h³s¼ä",0,"bottom","********************"
"1187","20191187","ÌÉ´¿³Í",37.5,"rear","BECACEDEADEEEEBDDADB"
"1188","20191188","¬À¬R©÷",100,"top","BCCDEEDEABCDEEDAACDB"
"1189","20191189","®aªÖ¯Î",56.25,"rear","BDCDCEAEBBCDEEBACCBB"
"1190","20191190","¶²¬R½²",50,"rear","DCCAEDDEABCDEDCCAADE"
"1191","20191191","·¶©Ó¬I",31.25,"bottom","CCABEEDECCBAECCAEBDB"
"1192","20191192","¹ç³¯§ù",12.5,"bottom","BCCBAAAADBAAECAABBAA"
"1193","20191193","³Í´IÂ@",37.5,"rear","BAEDCEDDABEDCECDCCAB"
"1194","20191194","¬x³s¿à",85,"front","BCCD*EDEAB*DEE*AACDB"
"1195","20191195","§õ³¯§u",50,"rear","BDADCEDEABEDDDDCACDC"
"1196","20191196","¹ù·ç¶À",100,"top","BCCDEEDEABCDEEDAACDB"
"1197","20191197","©uÄ¬«T",81.25,"front","BDCDEEDEABCDEECAACBB"
"1198","20191198","»²¬x­õ",43.75,"rear","CEAACEECBBCDEEDABCDB"
"1199","20191199","­§¦tÀA",37.5,"rear","DACDEDCEABBBBCBACCDB"
"1200","20191200","±ê¸s­P",56.25,"rear","BCCDEBDBCCCDCEDAEDDB"
"1201","20191201","§d¶À¿«",31.25,"bottom","BCCDBADCBBEDEBACBEBB"
"1202","20191202","·¨·ìÞ±",62.5,"mean","DACDEEDBABCBDEDDACDB"
"1203","20191203","³¯³¯´¼",56.25,"rear","BDCDEADAABABBEEAACDB"
"1204","20191204","¿««Ø±ç",50,"rear","BCDAEEAEADCBEEBAABDE"
"1205","20191205","ÂE«³¿Î",81.25,"front","BCCDEEDEDDCBEEDAACDB"
"1206","20191206","«H¸­Á¾",0,"bottom","********************"
"1207","20191207","­³·¨ªL",75,"mean","BCCDEEDCABCDAEDEDCDB"
"1208","20191208","¬ã®m¤l",25,"bottom","EEEDEACCCBCECECAABAB"
"1209","20191209","¿Ä­õ­³",62.5,"mean","BCADEEDEACCDEEDBEDEB"
"1210","20191210","´¼°U²M",18.75,"bottom","EEAEBBACEBCACEAAABDB"
"1211","20191211","±lªL³°",0,"bottom","********************"
"1212","20191212","§d¦tªL",75,"mean","ECCDEEDAAACDBEDAACDB"
"1213","20191213","¯³²[³°",31.25,"bottom","BECDAEDDEACEEBDACEAA"
"1214","20191214","¿«±M¥à",50,"rear","BECDCEABABCDEECDCCDA"
"1215","20191215","­P¹Ú«Û",0,"bottom","********************"
"1216","20191216","ªl­õ¯³",37.5,"rear","BADDECBCACCDEADBAEEB"
"1217","20191217","¤å¾§±M",25,"bottom","ECCBCACDADBDEEEACAAB"
"1218","20191218","¬xªLË¸",38.75,"rear","BCADADACAB*DDDDAACBA"
"1219","20191219","°U¿Î¬À",68.75,"mean","ACBAECDEABDDEEDAACDB"
"1220","20191220","®ÑÁ¾øÊ",87.5,"front","BCCDEEDAABCDEEDABCDB"
"1221","20191221","©uªlªL",56.25,"rear","BCEDAEEEABCDEEBEEEDB"
"1222","20191222","¿A«a«H",43.75,"rear","CCCDEADEABADCECEBEDE"
"1223","20191223","®mªò¨L",62.5,"mean","BDDDEEDAADCDCEDDACDB"
"1224","20191224","¦t¬FÂ@",93.75,"top","BCCCEEDEABCDEEDAACDB"
"1225","20191225","©y½²Â×",56.25,"rear","BDCEEECBADCDEADAAADB"
"1226","20191226","¤ý¬R¥à",31.25,"bottom","BABCEEEECBCCECDCEEAB"
"1227","20191227","¹Å³¹·¡",0,"bottom","********************"
"1228","20191228","ªLªL³\",62.5,"mean","BCCDBEDDAEEDAEDABCDB"
"1229","20191229","¦¶ÂÅ¬x",0,"bottom","********************"
"1230","20191230","¬x´¼®m",93.75,"top","BCCDEEDBABCDEEDAACDB"
"1231","20191231","³\·O·¨",81.25,"front","ACCDEEAEAECDEEDAACDB"
"1232","20191232","­õ¦tÌÉ",6.25,"bottom","DBBCCEDDDECDCBBBBDDC"
"1233","20191233","Þ±«aÂE",68.75,"mean","DDCDEADEABCDEEDAAADD"
"1234","20191234","©úÀd»T",68.75,"mean","BCCAEEAEBBCDEEDDECDB"
"1235","20191235","³¯§dªò",37.5,"rear","BCEEBEAEDBCECCDADCDE"
"1236","20191236","ªÃ±l¨|",75,"mean","BCCDBEDEAECDEEDACCEB"
"1237","20191237","±M¨Ø¾G",31.25,"bottom","DACCECAEBBCECEDDCCDE"
"1238","20191238","µÏ§Ê´¼",81.25,"front","BCCDEEDAAECDDEDAACDB"
"1239","20191239","¬F½²±l",81.25,"front","BCCDEEEAABCDEEDBACDB"
"1240","20191240","¶À¯q«a",41.25,"rear","**CDEC***B*DEC**AEDB"
"1241","20191241","²[²[¬x",75,"mean","BCDDEEDEABCDEDDACCCB"
"1242","20191242","¨L³¯½²",75,"mean","ECBDEEDEEBCDAEDAACDB"
"1243","20191243","ªL°¶¼ä",31.25,"bottom","ACDBCEAAADCBEBDAECDD"
"1244","20191244","¥­´­§d",100,"top","BCCDEEDEABCDEEDAACDB"
"1245","20191245","­õªL³°",87.5,"front","BCCDEEDECBDDEEDAACDB"
"1246","20191246","©ú´¼­P",31.25,"bottom","BCEBECDEBBCCAEADCECB"
"1247","20191247","³\øÊ®]",28.75,"bottom","BC*BEADDBC*DE*BDEADB"
"1248","20191248","¦t¬Õ³¯",43.75,"rear","BBEDCEDEAACAEAABAADB"
"1249","20191249","æ¢ªL³¯",25,"bottom","BCCECBDEDDECCECCACBA"
"1250","20191250","½²ÄQ¥Ã",81.25,"front","BCCDEEDEABCBCEDAACDC"
"1251","20191251","¤Ò·×¶À",56.25,"rear","BCCBEEBBADCAEEDCACDC"
"1252","20191252","Ã¹½²°¶",81.25,"front","BCCDEEDEAACDDEDBACDB"
"1253","20191253","¬x¤¯Ä¬",62.5,"mean","DCCBEDDCABCDEEDADADB"
"1254","20191254","³¯§dæX",87.5,"front","BCCDEEDEABCDEEAAACEB"
"1255","20191255","´¼¦p¾§",68.75,"mean","BCCBEEDEABCDEBCAADEB"
"1256","20191256","¬x¬Ó®a",87.5,"front","BCCDEEDDABEDEEDAACDB"
"1257","20191257","½²¸­®m",93.75,"top","ECCDEEDEABCDEEDAACDB"
"1258","20191258","¾§«HµÎ",93.75,"top","BCCDEEDEABCDEEDAACCB"
"1259","20191259","®a´_§õ",43.75,"rear","CDCCEEEAABEDAEDADDDB"
"1260","20191260","¿Ù©¾³¯",50,"rear","CCCDCCDEBBBDEEDADBDE"
"1261","20191261","¾§¨Ø¬x",87.5,"front","BCCDEEEEADCDEEDAACDB"
"1262","20191262","½t»¨·O",56.25,"rear","BCDDBEEECAEDEEDEACDB"
"1263","20191263","·O¬f³\",68.75,"mean","BEEDEEDCDBEDEEDAACDB"
"1264","20191264","¤l¿à¶À",25,"bottom","ADAADEDBADCBEADADEDA"
"1265","20191265","³¯½±®¶",75,"mean","BACCEEDEABADEEDDACDB"
"1266","20191266","¬x®¶«Å",100,"top","BCCDEEDEABCDEEDAACDB"
"1267","20191267","§ù­õ¹Å",87.5,"front","BCCEEEDEDBCDEEDAACDB"
"1268","20191268","ªL¾§«Å",100,"top","BCCDEEDEABCDEEDAACDB"
"1269","20191269","¶À¼©³s",68.75,"mean","DCCDEEDDABCDEBDBADDB"
"1270","20191270","¼ä·×¼©",62.5,"mean","ACCDDEDEABAAEDDADCDB"
"1271","20191271","¿A§ù¶²",25,"bottom","EEDBDEEADEBDEEDEBCDB"
"1272","20191272","³\´I­P",87.5,"front","BCCDEEDEABCDAADAACDB"
"1273","20191273","»¯½t¹ç",100,"top","BCCDEEDEABCDEEDAACDB"
"1274","20191274","«³ªô¶À",81.25,"front","BCEDEDDEABCDEEDDACDB"
"1275","20191275","§õÐw³¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1276","20191276","¨Ø¬Õ§»",50,"rear","DDCDAEDBACBDAEDACCDB"
"1277","20191277","¨Ø³¯Â×",81.25,"front","BCCCEEDDABCAEEDAACDB"
