"student_id","student_name","student_score","student_range","student_answer"
"20191111","陳鄭陸",75,"mean","BCCDEDDEBBCDEEDCAADB"
"20191112","群許鄭",68.75,"mean","BACDEBDEAECDEDDAACBB"
"20191113","林儀國",81.25,"front","BCCDEEDEBBCDEEAAACDA"
"20191114","秦吳邱",27.5,"bottom","CCE*E***ECC**B*EACDB"
"20191115","政儒嘉",100,"top","BCCDEEDEABCDEEDAACDB"
"20191116","吟李李",81.25,"front","BCCDEEDEAABDEECAACDB"
"20191117","高洪涵",56.25,"rear","BCCCEDDCABBBEEDDACDE"
"20191118","邱盈傑",93.75,"top","BCCDEEDEABCDEEDAAADB"
"20191119","友李哲",100,"top","BCCDEEDEABCDEEDAACDB"
"20191120","維黃劉",87.5,"front","BCBDEADEABCDEEDAACDB"
"20191121","政王薏",81.25,"front","BDCDEEDEABBDEEDACCDB"
"20191122","奕黃嘉",10,"bottom","CADE*AD*AEDBDED*BCCD"
"20191123","章陳璇",43.75,"rear","BBCBEEDBAACDBEBBAADA"
"20191124","黃翔泓",43.75,"rear","BCADECDBABEDEAAABCEA"
"20191125","鼎小翁",68.75,"mean","BCDEEEDEABDDEADAACDD"
"20191126","信蔣達",100,"top","BCCDEEDEABCDEEDAACDB"
"20191127","凱諭鼎",68.75,"mean","DCCDDEDBEBCEEEDAACDB"
"20191128","書彥信",25,"bottom","EACAEBDCBBCEAEBACCBD"
"20191129","林葉宗",81.25,"front","BCEDEEDEABCDEEDAADCB"
"20191130","良黃傑",43.75,"rear","CCCDEEDCBACDAEBCBCDC"
"20191131","映駿豐",62.5,"mean","BCCDCCDBCBCDECDAACDC"
"20191132","錦薏託",81.25,"front","CCCDEEDEAECDCEDAACDB"
"20191133","慶恩友",37.5,"rear","DCCBECDEDBDBEEEAECBA"
"20191134","劉沂翔",93.75,"top","BCCDEEDEABCDEADAACDB"
"20191135","沂鵬黃",62.5,"mean","ECEDEEDEAECBEEDCACCB"
"20191136","鼎翔昇",75,"mean","BACDEEDAABCDCEDADCDB"
"20191137","承明柏",43.75,"rear","CCBDEEDEDBCAEBDBBBBB"
"20191138","智仁煌",93.75,"top","BCCDEEDEABCDEEDAACAB"
"20191139","林楊陳",75,"mean","BDCDEBDEABCDEDAAACDB"
"20191140","沂恩哲",75,"mean","BCCDEEAEABCDEEECECDB"
"20191141","昌陳李",56.25,"rear","BCCEECCAACCDEADAAEDB"
"20191142","湛許錩",100,"top","BCCDEEDEABCDEEDAACDB"
"20191143","家儒洪",37.5,"rear","BCDCEEECDBCDCDBCABDB"
"20191144","邱秉林",81.25,"front","BCCDBEDEABCDEEDCDCDB"
"20191145","鼎李盈",58.75,"rear","BBCCEEDAA*CDEED*ACEA"
"20191146","洪仲如",75,"mean","CCCDEEDEABCDECDDACCB"
"20191147","盈陳豪",62.5,"mean","BCDDEEDEBBCCEACBACDB"
"20191148","佶維映",75,"mean","BACEEEDEABEDEEBAACDB"
"20191149","嘉信葉",73.75,"mean","BCCD*EBE**CDEED*ACDB"
"20191150","薏仲簡",50,"rear","BCEDEEBDABCDCDCCACBB"
"20191151","柏豪彥",18.75,"bottom","BACEAEBAABCDCDEEEBEA"
"20191152","平李林",100,"top","BCCDEEDEABCDEEDAACDB"
"20191153","朱翔黃",100,"top","BCCDEEDEABCDEEDAACDB"
"20191154","季洪曾",68.75,"mean","BECDCEDDABCDEEDAAACB"
"20191155","孫傑富",43.75,"rear","BDCEEEAECBEBBADCACDB"
"20191156","沂哲秉",50,"rear","BCCDCBDCAABDBECAAEDB"
"20191157","宇王慈",62.5,"mean","BACEEEDBABCDEEDABADA"
"20191158","詞許丞",75,"mean","BCCCEEDEDBCDBEDEACDB"
"20191159","縉智泓",87.5,"front","BCCDEEDEABCDEEDAABEB"
"20191160","宇孫元",100,"top","BCCDEEDEABCDEEDAACDB"
"20191161","邱秉恩",43.75,"rear","DBCDBEACABDBEEAAACBB"
"20191162","吳峻陳",100,"top","BCCDEEDEABCDEEDAACDB"
"20191163","振簡簡",87.5,"front","BCCDEEDCACCDEEDAACDB"
"20191164","焱陳昕",100,"top","BCCDEEDEABCDEEDAACDB"
"20191165","奕洪盈",27.5,"bottom","DBEAA*AEAECB*EDBACDE"
"20191166","涵宇汪",62.5,"mean","BDCDEACAABCDEEBADCDB"
"20191167","吳珊豪",81.25,"front","BCCDEEDEACCEEEDEACDB"
"20191168","蘇家智",100,"top","BCCDEEDEABCDEEDAACDB"
"20191169","邱夢育",68.75,"mean","CDCDEEDEBBCDEBDAACDA"
"20191170","仁宸峻",100,"top","BCCDEEDEABCDEEDAACDB"
"20191171","許奕陳",100,"top","BCCDEEDEABCDEEDAACDB"
"20191172","維昕恆",25,"bottom","DCCDADBBDCCBEBDBCADB"
"20191173","麒研彥",65,"mean","B*C*EED*AB*DEE*A**DB"
"20191174","毅嘉元",62.5,"mean","BCABEEEEBBCAEEDCACDB"
"20191175","蓉林鑫",31.25,"bottom","BBCBDBCDAECECCDAAADB"
"20191176","陽蔣哲",93.75,"top","DCCDEEDEABCDEEDAACDB"
"20191177","宜黃邱",31.25,"bottom","BCCDADBDEBCDCADCAAAE"
"20191178","謙薏翔",31.25,"bottom","CCCBEAADDCCDBEDADAAB"
"20191179","翔張正",100,"top","BCCDEEDEABCDEEDAACDB"
"20191180","謝昕延",43.75,"rear","ACBDBEAEACCEDADAABDB"
"20191181","彥孟柏",56.25,"rear","CCEAEEDEAACDEEDADAEB"
"20191182","承忠盈",65,"mean","*C*DE*DEABC**ED*A*DB"
"20191183","有安雯",75,"mean","BACDAEDEDBCDEEDAACCB"
"20191184","王苡錩",37.5,"rear","CCACEEBEADCBABDAAAEB"
"20191185","蔡弘黃",68.75,"mean","BEEAEEDEABCDDEDAAADB"
"20191186","則連潔",0,"bottom","********************"
"20191187","旻曾凱",37.5,"rear","BECACEDEADEEEEBDDADB"
"20191188","珊昱昌",100,"top","BCCDEEDEABCDEEDAACDB"
"20191189","家肯翁",56.25,"rear","BDCDCEAEBBCDEEBACCBB"
"20191190","雯昱蔡",50,"rear","DCCAEDDEABCDEDCCAADE"
"20191191","毓承施",31.25,"bottom","CCABEEDECCBAECCAEBDB"
"20191192","寧陳杜",12.5,"bottom","BCCBAAAADBAAECAABBAA"
"20191193","凱富駿",37.5,"rear","BAEDCEDDABEDCECDCCAB"
"20191194","洪連賴",85,"front","BCCD*EDEAB*DEE*AACDB"
"20191195","李陳吟",50,"rear","BDADCEDEABEDDDDCACDC"
"20191196","廖瑞黃",100,"top","BCCDEEDEABCDEEDAACDB"
"20191197","季蘇俊",81.25,"front","BDCDEEDEABCDEECAACBB"
"20191198","輔洪哲",43.75,"rear","CEAACEECBBCDEEDABCDB"
"20191199","郁宇錦",37.5,"rear","DACDEDCEABBBBCBACCDB"
"20191200","梓群致",56.25,"rear","BCCDEBDBCCCDCEDAEDDB"
"20191201","吳黃翰",31.25,"bottom","BCCDBADCBBEDEBACBEBB"
"20191202","楊瑜瑄",62.5,"mean","DACDEEDBABCBDEDDACDB"
"20191203","陳陳智",56.25,"rear","BDCDEADAABABBEEAACDB"
"20191204","翰建梁",50,"rear","BCDAEEAEADCBEEBAABDE"
"20191205","鴻奕諺",81.25,"front","BCCDEEDEDDCBEEDAACDB"
"20191206","信葉謙",0,"bottom","********************"
"20191207","韋楊林",75,"mean","BCCDEEDCABCDAEDEDCDB"
"20191208","研峻子",25,"bottom","EEEDEACCCBCECECAABAB"
"20191209","融哲韋",62.5,"mean","BCADEEDEACCDEEDBEDEB"
"20191210","智託清",18.75,"bottom","EEAEBBACEBCACEAAABDB"
"20191211","彬林陸",0,"bottom","********************"
"20191212","吳宇林",75,"mean","ECCDEEDAAACDBEDAACDB"
"20191213","秦涵陸",31.25,"bottom","BECDAEDDEACEEBDACEAA"
"20191214","翰專丞",50,"rear","BECDCEABABCDEECDCCDA"
"20191215","致夢彥",0,"bottom","********************"
"20191216","泓哲秦",37.5,"rear","BADDECBCACCDEADBAEEB"
"20191217","文儒專",25,"bottom","ECCBCACDADBDEEEACAAB"
"20191218","洪林佶",38.75,"rear","BCADADACAB*DDDDAACBA"
"20191219","託諺珊",68.75,"mean","ACBAECDEABDDEEDAACDB"
"20191220","書謙鑫",87.5,"front","BCCDEEDAABCDEEDABCDB"
"20191221","季泓林",56.25,"rear","BCEDAEEEABCDEEBEEEDB"
"20191222","澤冠信",43.75,"rear","CCCDEADEABADCECEBEDE"
"20191223","峻邵汪",62.5,"mean","BDDDEEDAADCDCEDDACDB"
"20191224","宇政駿",93.75,"top","BCCCEEDEABCDEEDAACDB"
"20191225","宜蔡豐",56.25,"rear","BDCEEECBADCDEADAAADB"
"20191226","王昱丞",31.25,"bottom","BABCEEEECBCCECDCEEAB"
"20191227","嘉章楚",0,"bottom","********************"
"20191228","林林許",62.5,"mean","BCCDBEDDAEEDAEDABCDB"
"20191229","朱藍洪",0,"bottom","********************"
"20191230","洪智峻",93.75,"top","BCCDEEDBABCDEEDAACDB"
"20191231","許慈楊",81.25,"front","ACCDEEAEAECDEEDAACDB"
"20191232","哲宇旻",6.25,"bottom","DBBCCEDDDECDCBBBBDDC"
"20191233","瑄冠鴻",68.75,"mean","DDCDEADEABCDEEDAAADD"
"20191234","明駱蓉",68.75,"mean","BCCAEEAEBBCDEEDDECDB"
"20191235","陳吳邵",37.5,"rear","BCEEBEAEDBCECCDADCDE"
"20191236","秉彬育",75,"mean","BCCDBEDEAECDEEDACCEB"
"20191237","專佩鄭",31.25,"bottom","DACCECAEBBCECEDDCCDE"
"20191238","舜廷智",81.25,"front","BCCDEEDAAECDDEDAACDB"
"20191239","政蔡彬",81.25,"front","BCCDEEEAABCDEEDBACDB"
"20191240","黃益冠",41.25,"rear","**CDEC***B*DEC**AEDB"
"20191241","涵涵洪",75,"mean","BCDDEEDEABCDEDDACCCB"
"20191242","汪陳蔡",75,"mean","ECBDEEDEEBCDAEDAACDB"
"20191243","林偉潔",31.25,"bottom","ACDBCEAAADCBEBDAECDD"
"20191244","平揚吳",100,"top","BCCDEEDEABCDEEDAACDB"
"20191245","哲林陸",87.5,"front","BCCDEEDECBDDEEDAACDB"
"20191246","明智致",31.25,"bottom","BCEBECDEBBCCAEADCECB"
"20191247","許鑫孫",28.75,"bottom","BC*BEADDBC*DE*BDEADB"
"20191248","宇盈陳",43.75,"rear","BBEDCEDEAACAEAABAADB"
"20191249","璇林陳",25,"bottom","BCCECBDEDDECCECCACBA"
"20191250","蔡麒永",81.25,"front","BCCDEEDEABCBCEDAACDC"
"20191251","夫煌黃",56.25,"rear","BCCBEEBBADCAEEDCACDC"
"20191252","羅蔡偉",81.25,"front","BCCDEEDEAACDDEDBACDB"
"20191253","洪仁蘇",62.5,"mean","DCCBEDDCABCDEEDADADB"
"20191254","陳吳澐",87.5,"front","BCCDEEDEABCDEEAAACEB"
"20191255","智如儒",68.75,"mean","BCCBEEDEABCDEBCAADEB"
"20191256","洪皇家",87.5,"front","BCCDEEDDABEDEEDAACDB"
"20191257","蔡葉峻",93.75,"top","ECCDEEDEABCDEEDAACDB"
"20191258","儒信舒",93.75,"top","BCCDEEDEABCDEEDAACCB"
"20191259","家復李",43.75,"rear","CDCCEEEAABEDAEDADDDB"
"20191260","諭忠陳",50,"rear","CCCDCCDEBBBDEEDADBDE"
"20191261","儒佩洪",87.5,"front","BCCDEEEEADCDEEDAACDB"
"20191262","緣豪慈",56.25,"rear","BCDDBEEECAEDEEDEACDB"
"20191263","慈柏許",68.75,"mean","BEEDEEDCDBEDEEDAACDB"
"20191264","子賴黃",25,"bottom","ADAADEDBADCBEADADEDA"
"20191265","陳蔣振",75,"mean","BACCEEDEABADEEDDACDB"
"20191266","洪振宣",100,"top","BCCDEEDEABCDEEDAACDB"
"20191267","杜哲嘉",87.5,"front","BCCEEEDEDBCDEEDAACDB"
"20191268","林儒宣",100,"top","BCCDEEDEABCDEEDAACDB"
"20191269","黃憬連",68.75,"mean","DCCDEEDDABCDEBDBADDB"
"20191270","潔煌憬",62.5,"mean","ACCDDEDEABAAEDDADCDB"
"20191271","澤杜雯",25,"bottom","EEDBDEEADEBDEEDEBCDB"
"20191272","許富致",87.5,"front","BCCDEEDEABCDAADAACDB"
"20191273","趙緣寧",100,"top","BCCDEEDEABCDEEDAACDB"
"20191274","奕邱黃",81.25,"front","BCEDEDDEABCDEEDDACDB"
"20191275","李苡陳",100,"top","BCCDEEDEABCDEEDAACDB"
"20191276","佩盈宏",50,"rear","DDCDAEDBACBDAEDACCDB"
"20191277","佩陳豐",81.25,"front","BCCCEEDDABCAEEDAACDB"
"20191278","錦丞君",65,"mean","BCBDEE*EEBCDEEDE*CEB"
"20191279","恆陳哲",100,"top","BCCDEEDEABCDEEDAACDB"
"20191280","林邵豪",87.5,"front","BCCDEEDEBBCDEEDDACDB"
"20191281","銘林陽",56.25,"rear","AAEDAEDEAECDBECAACDB"
"20191282","傑祥祥",31.25,"bottom","DCDBCEEBCECDBADAACDE"
"20191283","榮嘉廷",43.75,"rear","BCDDCEDCEBCDEBDBEADC"
"20191284","陳錦陳",100,"top","BCCDEEDEABCDEEDAACDB"
"20191285","蔣輝涵",100,"top","BCCDEEDEABCDEEDAACDB"
"20191286","翰群黃",25,"bottom","BDCDBBAEABBCCADBADEC"
"20191287","琬俊諭",68.75,"mean","ECCCEEAEABCDEEAAACEB"
"20191288","恩輔偉",68.75,"mean","BECEEEDEBBDDEEDADCDB"
"20191289","彬王連",81.25,"front","BCCDECDDABBDEEDAACDB"
"20191290","豪邱蔣",36.25,"bottom","CCCEE*DBCBC*EEBAC*E*"
"20191291","泓梁宸",62.5,"mean","BACCEEADABCDEEDADCDE"
"20191292","欣藍彥",37.5,"rear","CCCDEEAEEECECDDAAEBC"
"20191293","洪智戴",32.5,"bottom","BDDCDD*E*BC**EDA*BD*"
"20191294","魏信洪",56.25,"rear","BCCDBAEEBBCAEEDAADAB"
"20191295","昕洪奕",62.5,"mean","DCCBEEBBABCDEEDDDCDB"
"20191296","徐李李",43.75,"rear","DBCEEEEEABBEEEDABCEA"
"20191297","周佳柏",0,"bottom","********************"
"20191298","恆則儒",43.75,"rear","CDEDDEDCEBCCAEDEACDB"
"20191299","明成清",37.5,"rear","BCACECCAABCDEBBCEDDB"
"20191300","宏朱慶",81.25,"front","BCCDEEEEABCCEEDCACDB"
"20191301","鴻鵬翰",70,"mean","BC*DE**EA**DEEDAACD*"
"20191302","復彥成",81.25,"front","CCCDEEDBABCDEEDBACDB"
"20191303","智駿杜",50,"rear","ABDDEDAEABBDEEDACCBB"
"20191304","欣俊楊",81.25,"front","BCEDECDEABCDECDAACDB"
"20191305","偉致宇",50,"rear","CCCDEADEABADDEDBADBC"
"20191306","洪梓信",75,"mean","CDCDEEDEABCDEEDAECDC"
"20191307","黃家舜",87.5,"front","BCCDEEDEABCDDEDAACAB"
"20191308","宏翰駱",0,"bottom","********************"
"20191309","奕徐廷",12.5,"bottom","DBDCECACEDCEECDACACB"
"20191310","芷梁趙",87.5,"front","BACDEEDEABCDEEDAACDC"
"20191311","喬許愷",62.5,"mean","BCADEEDBAECDEEDDBBDB"
"20191312","延黃儒",100,"top","BCCDEEDEABCDEEDAACDB"
"20191313","楊許陳",56.25,"rear","BEEDCDAEABCDEEDADCAB"
"20191314","政家健",62.5,"mean","ECCAEEDBABCBEEAADCDB"
"20191315","明品連",18.75,"bottom","ECCCDEBDCEDDCBCAACAC"
"20191316","錞豪林",56.25,"rear","BBEAEEDAABCDBEAAACDD"
"20191317","智銘薏",56.25,"rear","DCBDAEDEABCDAEEDAADB"
"20191318","洪良重",75,"mean","BCCDEEDAEBCDEEDAECDE"
"20191319","蔡夢鄭",100,"top","BCCDEEDEABCDEEDAACDB"
"20191320","則陸陳",56.25,"rear","BDCAEEDACBCDBEDAECDA"
"20191321","徐豪吳",81.25,"front","BCCDBEEEADCDEEDAACDB"
"20191322","恩施映",25,"bottom","BEDDDBDEBEDDEDDDEDBB"
"20191323","葉鄭陳",43.75,"rear","DCADECDEACCDECDDABCE"
"20191324","承錦翔",31.25,"bottom","ECCDCBDEBBEBEEAABBCE"
"20191325","鼎融黃",0,"bottom","********************"
"20191326","翰禹洪",37.5,"rear","BECDCADCBBCEEBACABDB"
"20191327","澤潘許",18.75,"bottom","BECBCDAEEAEDEEBBABAE"
"20191328","蔡郁沂",43.75,"rear","ACCACAEEBBEDAEDAACBB"
"20191329","蔣楚黃",87.5,"front","BCCDEEDEBCCDEEDAACDB"
"20191330","豐盈安",37.5,"rear","BBDADEEEABCEEDEAACBE"
"20191331","盈洪宇",100,"top","BCCDEEDEABCDEEDAACDB"
"20191332","沂恩黃",43.75,"rear","BAECEDDBABCDECDECCBB"
"20191333","邵豪良",0,"bottom","********************"
"20191334","榮翁林",100,"top","BCCDEEDEABCDEEDAACDB"
"20191335","翔梓邱",100,"top","BCCDEEDEABCDEEDAACDB"
"20191336","雯丞禹",50,"rear","BCCAEEDBAECAECDCCCCB"
"20191337","鄭昌豪",87.5,"front","BACDEEDEABCDBEDAACDB"
"20191338","季陳佶",75,"mean","BCCDAEDDBBCDECDAACDB"
"20191339","黃丞簡",100,"top","BCCDEEDEABCDEEDAACDB"
"20191340","孟智宇",8.75,"bottom","CD*C***C*BCAEAC**BDE"
"20191341","信涵林",37.5,"rear","BBCCABDEABABBEBACCCB"
"20191342","國政丞",46.25,"rear","D*CD**D*ABCB*EBAA**B"
"20191343","許陳林",33.75,"bottom","BACDEDCDABCADDB*AD*B"
"20191344","儒王家",25,"bottom","EDCDDAAAABCEABDEECDC"
"20191345","涵澐瑄",62.5,"mean","ECCDDECEABCBEEDAAEBB"
"20191346","連毓昇",0,"bottom","********************"
"20191347","哲季益",42.5,"rear","BCC*E*AAABCD*BBDECD*"
"20191348","劉泓哲",0,"bottom","********************"
"20191349","陳偉張",87.5,"front","ACCDEEDEABCDEEDAACDD"
"20191350","良專榮",45,"rear","BCDDAECECBCDB*ABBCDB"
"20191351","魏鑫冠",100,"top","BCCDEEDEABCDEEDAACDB"
"20191352","蔡孫恆",0,"bottom","********************"
"20191353","林彥宇",50,"rear","EBCDEBCEABCDCBDAAADE"
"20191354","曾丞鄭",75,"mean","ECCDCEBEABCDEEDAECDB"
"20191355","宏妤家",75,"mean","BCCDEADEAACDEEDADCBB"
"20191356","梁宏趙",0,"bottom","********************"
"20191357","洪旻蔡",18.75,"bottom","BEBCCADEBBBDAECDCADD"
"20191358","林信宜",70,"mean","BCC*EEDE*BCD****ACDB"
"20191359","翔永宇",43.75,"rear","B**D**DE*BCDBECAECCC"
"20191360","維冠趙",45,"rear","BCCC**DAA*ADEEDC***B"
"20191361","妤冠王",100,"top","BCCDEEDEABCDEEDAACDB"
"20191362","弘良儒",31.25,"bottom","CCABEEAEBECBAECEACDC"
"20191363","宏黃洪",87.5,"front","BCCDEEDAABCDEEDAACEB"
"20191364","陳研育",100,"top","BCCDEEDEABCDEEDAACDB"
"20191365","梁子盈",68.75,"mean","BCCAEEDEABCDEDCADCCB"
"20191366","朱泓陳",68.75,"mean","BCCDEEDEABDBBEBAACEB"
"20191367","翔信翰",100,"top","BCCDEEDEABCDEEDAACDB"
"20191368","復豪聰",87.5,"front","BCCCEEDEABCDEEBAACDB"
"20191369","研蓉林",87.5,"front","BCCDEECBABCDEEDAACDB"
"20191370","舜鄭澤",100,"top","BCCDEEDEABCDEEDAACDB"
"20191371","弘宏謙",81.25,"front","BCCAEEDEABCDEBAAACDB"
"20191372","李陳林",93.75,"top","BCCDEEDEABCDEEDCACDB"
"20191373","翔林盈",93.75,"top","BCCDEADEABCDEEDAACDB"
"20191374","郭融昱",25,"bottom","BEBDABDADDEAEDDAEEDB"
"20191375","潘蔡信",67.5,"mean","BCCAEE**ABB*EED*ACDB"
"20191376","銘邱鴻",68.75,"mean","BDCDEEDECBCDEBBAACDA"
"20191377","諭黃書",25,"bottom","ACCEEABCAEBCCEDBADAB"
"20191378","李涵洪",100,"top","BCCDEEDEABCDEEDAACDB"
"20191379","達羅苡",56.25,"rear","BCCBEEDCCBCBEDDEACDA"
"20191380","宏蘇如",75,"mean","BCCAAEDECBCDEEDAABDB"
"20191381","勝成平",81.25,"front","BCCDBEDEEACDEEDAACDB"
"20191382","黃邱舜",45,"rear","BDCD**D*AB*DDEB*ACC*"
"20191383","高聰湛",87.5,"front","BCCDBEDEABCDEEBAACDB"
"20191384","孫蔣健",43.75,"rear","ABEBEEDEADDDECDBECDB"
"20191385","朱耀高",43.75,"rear","DCCDEEBBBCCDEEAAAABA"
"20191386","洪蔡維",87.5,"front","BCCDEEDEADCDEEDAABDB"
"20191387","王秉昱",56.25,"rear","CCDDEDDECBCEEEEAABDB"
"20191388","柏託李",25,"bottom","*CBEC*DBABCC**DD*BDE"
"20191389","邱偉健",25,"bottom","CDDEEEAEACCECECABABB"
"20191390","夫鴻王",93.75,"top","BCCDEEDECBCDEEDAACDB"
"20191391","宏如鄭",50,"rear","BABDDEDEEBCCEEBAADDD"
"20191392","文林仲",37.5,"rear","BACACEDBEECBBCDBACDB"
"20191393","振柏藍",75,"mean","BDCDEBEEACCDEEDAACDB"
"20191394","憬冠魏",37.5,"rear","BEDEDEDAEBCEEEBCACAB"
"20191395","友葉峻",43.75,"rear","BCBDBEDEDBABEAAAAEDD"
"20191396","智李彬",87.5,"front","BDCBEEDEABCDEEDAACDB"
"20191397","友駱蔡",25,"bottom","BAEAAEDACECEEEEBEEDB"
"20191398","昕弘楚",75,"mean","BECDEEDEABCDEEDCDCEB"
"20191399","林重宏",0,"bottom","********************"
"20191400","資建徐",25,"bottom","BCBCDDCBACEEEBEABCDB"
"20191401","肯黃偉",75,"mean","BCDEEEDEABCDEECEACDB"
"20191402","王林愷",75,"mean","ACCDEEDAABCBEEDAACCB"
"20191403","愷廷黃",87.5,"front","BCCDEEDEABCCCEDAACDB"
"20191404","家如陳",43.75,"rear","DDCDBEDEADCDDCDCAAEB"
"20191405","翰嘉豪",62.5,"mean","BCCEDEDBABCDECDCDCDB"
"20191406","焱廖藍",87.5,"front","BCCDEEDEADCDEEDAACAB"
"20191407","榮儒涵",81.25,"front","BCBDEEAEABCDEECAACDB"
"20191408","徐秉峻",31.25,"bottom","ACCDACDCDACDEADECDEB"
"20191409","天曾涵",72.5,"mean","BCCDAE**ABCDE*DADCDB"
"20191410","李李肇",50,"rear","BCCCCBECADCEEEDAACEB"
"20191411","陳麒龔",87.5,"front","ECCDEEDEABDDEEDAACDB"
"20191412","陸峻輔",75,"mean","BCBCEEDEAECEEEDAACDB"
"20191413","則廖瑄",55,"rear","BCD*AEDEA*D*EEDAAC*A"
"20191414","連寧梁",55,"rear","**CDEDB*ABCDBEDA*CCB"
"20191415","泓友林",100,"top","BCCDEEDEABCDEEDAACDB"
"20191416","黃俊謝",62.5,"mean","BCEDEEEEDBCDEEEAADBB"
"20191417","陳俊夢",25,"bottom","DCCDECCBBBCBEDAADECE"
"20191418","林傑林",68.75,"mean","BBCDEEDEDBCDEEDACADC"
"20191419","謙蘇李",81.25,"front","BDCDEEDAABCDEEDAAADB"
"20191420","則良哲",68.75,"mean","ECBDEEDEAECDBEDAACDD"
"20191421","林黃柏",37.5,"rear","ECAABEBCACCAEADEACDB"
"20191422","澐林韻",37.5,"rear","BECEEECAAAEADEDAABCB"
"20191423","林鈞羅",31.25,"bottom","BDCBEBAEBDEDDEBDABDB"
"20191424","厲林皇",62.5,"mean","BCCDCECECBCEEEEBACDB"
"20191425","趙智延",0,"bottom","********************"
"20191426","邱傑韻",87.5,"front","BCCDEEDEABCDEEDCBCDB"
"20191427","勝謙宏",25,"bottom","ACCEEDECACADEEACDEDE"
"20191428","翔豪劉",78.75,"mean","B*CDEEDEABCDECDA**DB"
"20191429","李豪嘉",100,"top","BCCDEEDEABCDEEDAACDB"
"20191430","託偉雯",68.75,"mean","BADDEBDEABCDBEDAABDB"
"20191431","蔡錩昇",37.5,"rear","ACCDAEDCAECCDEDCDCEA"
"20191432","林揚信",0,"bottom","********************"
"20191433","杜俊安",81.25,"front","BCCDEEDBCBCDEBDAACDB"
"20191434","嘉趙季",37.5,"rear","BCBDDADDDBCCECDACEDE"
"20191435","吳佩魏",26.25,"bottom","*A*DEE*AC**EBEDB*CBB"
"20191436","林延智",18.75,"bottom","EEECBCAEAECAECCAACEE"
"20191437","復夫帆",0,"bottom","********************"
"20191438","許潔泓",71.25,"mean","ECBDEEEEABCDE*DAA*DB"
"20191439","廷哲融",100,"top","BCCDEEDEABCDEEDAACDB"
"20191440","周宏哲",31.25,"bottom","BCACEEEEAEBDEDDDBBAA"
"20191441","平鵬諺",75,"mean","BCCDEEDEAAEDEEDACBDB"
"20191442","俊豪楊",37.5,"rear","BAEAEBDCDCCBECCAACDB"
"20191443","峻焱榮",0,"bottom","********************"
"20191444","澐薏秉",43.75,"rear","ECCECEBAABCDEADAEBAB"
"20191445","政嘉奕",18.75,"bottom","DCCDDADCDCBDEDACBCCE"
"20191446","子邵樺",100,"top","BCCDEEDEABCDEEDAACDB"
"20191447","黃小昌",81.25,"front","BBCDEEDEEBCDEEAAACDB"
"20191448","儒徐家",87.5,"front","BCADEEDEABCDEEDEACDB"
"20191449","錞榮昱",81.25,"front","BCCDBEDEADCDEEDAACDA"
"20191450","駱龔肇",75,"mean","BCCDBEDEABCDEEBBDCDB"
"20191451","泰祥宣",87.5,"front","BCCDEEDEDBCDDEDAACDB"
"20191452","映朱禹",43.75,"rear","AABBEEDECECDDECDACDB"
"20191453","齊復連",31.25,"bottom","BECDCEBAAECDDEDBCBAE"
"20191454","謝陳智",75,"mean","BCCDEEDEA*C***DAA*DB"
"20191455","健林林",25,"bottom","EDABEEDEDCCAADEBADDB"
"20191456","信許羅",0,"bottom","********************"
"20191457","清致仁",100,"top","BCCDEEDEABCDEEDAACDB"
"20191458","曾奕小",62.5,"mean","BCEEEECAABCDBEDAACEB"
"20191459","蔡仁豪",25,"bottom","BCDDCABAACBDEADCECBA"
"20191460","詞儒厲",0,"bottom","********************"
"20191461","徐翔王",100,"top","BCCDEEDEABCDEEDAACDB"
"20191462","耀蔣林",37.5,"rear","ECAEEEDAABACCDAAACBB"
"20191463","豪陳文",0,"bottom","********************"
"20191464","友冠季",100,"top","BCCDEEDEABCDEEDAACDB"
"20191465","毅朱曾",87.5,"front","ECCDEEDCABCDEEDAACDB"
"20191466","洪琬許",93.75,"top","BCCDEEDEABCDEEDAAEDB"
"20191467","趙文豐",87.5,"front","BCCDEEDEABCDEEDEACEB"
"20191468","琬丞諺",68.75,"mean","ECCDEEDEABCDAADADCCB"
"20191469","洪舜平",48.75,"rear","BC**EBD***CDEE***CD*"
"20191470","奕洪林",56.25,"rear","BCBDEEDBADCCEEDCCCDA"
"20191471","恩達縉",87.5,"front","BCCDEEDECBCDEEDAACBB"
"20191472","宏翔廷",56.25,"rear","ACCBEEDEADCDCEDECCDA"
"20191473","陳佶蔡",87.5,"front","DCCDEEDEABCDEADAACDB"
"20191474","孫林林",87.5,"front","BCCDEEDEABCDBEDADCDB"
"20191475","家明寧",81.25,"front","ECCDEEDEABCDEDDABCDB"
"20191476","李連林",12.5,"bottom","***BEABAAC*CEADBDC*A"
"20191477","肯丞齊",50,"rear","BDBCCEDEDBCDEADBADDB"
"20191478","正昱達",62.5,"mean","EACDEBDECDCDEDDAACDB"
"20191479","君李陳",62.5,"mean","BCEDEEECCBCAAEDAACDB"
"20191480","翰林吟",62.5,"mean","BCADEECEABCAEEEAACCC"
"20191481","宇瑞豪",62.5,"mean","BCCDEEDEABCDDDBDEBDB"
"20191482","汪劉書",87.5,"front","DCCDCEDEABCDEEDAACDB"
"20191483","鈞李芷",75,"mean","BCEDEEDEABCDAEDBCCDB"
"20191484","湛冠鄭",62.5,"mean","BCEDEBDDADCDAEDAAADB"
